date,state,dataQualityGrade,deathIncrease (Deaths),positiveIncrease (increasing cases),hospitalizedIncrease (Hospitalized),totalTestsViralIncrease (Tested)
3/17/20,VI,unknown,0,1,0,0
3/18/20,VI,unknown,0,0,0,0
3/19/20,VI,unknown,0,1,0,0
3/20/20,VI,unknown,0,0,0,0
3/21/20,VI,unknown,0,3,0,0
3/22/20,VI,unknown,0,0,0,0
3/23/20,VI,unknown,0,11,0,0
3/24/20,VI,unknown,0,0,0,0
3/25/20,VI,unknown,0,0,0,0
3/26/20,VI,unknown,0,0,0,0
3/27/20,VI,unknown,0,2,0,0
3/28/20,VI,unknown,0,3,0,0
3/29/20,VI,unknown,0,1,0,0
3/30/20,VI,unknown,0,7,0,0
3/31/20,VI,unknown,0,0,0,0
4/1/20,VI,unknown,0,0,0,0
4/2/20,VI,unknown,0,3,0,0
4/3/20,VI,unknown,0,5,0,0
4/4/20,VI,unknown,0,2,0,0
4/5/20,VI,unknown,1,2,0,0
4/6/20,VI,unknown,0,1,0,0
4/7/20,VI,unknown,0,0,0,0
4/8/20,VI,unknown,0,2,0,0
4/9/20,VI,unknown,0,1,0,0
4/10/20,VI,unknown,0,4,0,0
4/11/20,VI,unknown,0,1,0,0
4/12/20,VI,unknown,0,0,0,0
4/13/20,VI,unknown,0,0,0,0
4/14/20,VI,unknown,0,0,0,0
4/15/20,VI,unknown,0,0,0,0
4/16/20,VI,unknown,0,0,0,0
4/17/20,VI,unknown,1,0,0,0
4/18/20,VI,unknown,1,2,0,0
4/19/20,VI,unknown,0,0,0,0
4/20/20,VI,unknown,0,0,0,0
4/21/20,VI,unknown,0,1,0,0
4/22/20,VI,unknown,0,0,0,0
4/23/20,VI,unknown,0,0,0,0
4/24/20,VI,unknown,0,0,0,0
4/25/20,VI,D,0,1,0,0
4/26/20,VI,D,1,2,0,0
4/27/20,VI,D,0,2,0,0
4/28/20,VI,D,0,0,0,0
4/29/20,VI,C,0,3,0,0
4/30/20,VI,C,0,4,0,0
5/1/20,VI,C,0,0,0,0
5/2/20,VI,C,0,0,0,0
5/3/20,VI,C,0,0,0,0
5/4/20,VI,C,0,0,0,0
5/5/20,VI,C,0,0,0,0
5/6/20,VI,C,0,0,0,0
5/7/20,VI,C,0,0,0,0
5/8/20,VI,C,0,2,0,0
5/9/20,VI,C,0,0,0,0
5/10/20,VI,C,0,1,0,0
5/11/20,VI,C,1,0,0,0
5/12/20,VI,C,1,0,0,0
5/13/20,VI,C,0,0,0,0
5/14/20,VI,C,0,0,0,0
5/15/20,VI,C,0,0,0,0
5/16/20,VI,C,0,0,0,0
5/17/20,VI,C,0,0,0,0
5/18/20,VI,C,0,0,0,0
5/19/20,VI,C,0,0,0,0
5/20/20,VI,C,0,0,0,0
5/21/20,VI,C,0,0,0,0
5/22/20,VI,C,0,0,0,0
5/23/20,VI,C,0,0,0,0
5/24/20,VI,C,0,0,0,0
5/25/20,VI,C,0,0,0,0
5/26/20,VI,C,0,0,0,0
5/27/20,VI,C,0,0,0,0
5/28/20,VI,C,0,0,0,0
5/29/20,VI,C,0,0,0,0
5/30/20,VI,C,0,0,0,0
5/31/20,VI,C,0,0,0,0
6/1/20,VI,C,0,1,0,0
6/2/20,VI,C,0,0,0,0
6/3/20,VI,C,0,0,0,0
6/4/20,VI,C,0,1,0,0
6/5/20,VI,C,0,0,0,0
6/6/20,VI,C,0,0,0,0
6/7/20,VI,C,0,0,0,0
6/8/20,VI,C,0,0,0,0
6/9/20,VI,C,0,0,0,0
6/10/20,VI,C,0,1,0,0
6/11/20,VI,C,0,0,0,0
6/12/20,VI,C,0,0,0,0
6/13/20,VI,C,0,0,0,0
6/14/20,VI,C,0,0,0,0
6/15/20,VI,C,0,1,0,0
6/16/20,VI,C,0,0,0,0
6/17/20,VI,C,0,0,0,0
6/18/20,VI,C,0,0,0,0
6/19/20,VI,C,0,1,0,0
6/20/20,VI,C,0,0,0,0
6/21/20,VI,C,0,2,0,0
6/22/20,VI,C,0,0,0,0
6/23/20,VI,C,0,0,0,0
6/24/20,VI,C,0,2,0,0
6/25/20,VI,C,0,2,0,0
6/26/20,VI,C,0,1,0,0
6/27/20,VI,C,0,0,0,0
6/28/20,VI,C,0,0,0,0
6/29/20,VI,C,0,0,0,0
6/30/20,VI,C,0,3,0,0
7/1/20,VI,C,0,6,0,0
7/2/20,VI,C,0,2,0,0
7/3/20,VI,C,0,6,0,0
7/4/20,VI,C,0,13,0,0
7/5/20,VI,C,0,0,0,0
7/6/20,VI,C,0,1,0,0
7/7/20,VI,C,0,4,0,0
7/8/20,VI,C,0,6,0,0
7/9/20,VI,C,0,22,0,0
7/10/20,VI,C,0,9,0,0
7/11/20,VI,C,0,14,0,0
7/12/20,VI,C,0,14,0,0
7/13/20,VI,C,0,25,0,0
7/14/20,VI,C,0,0,0,0
7/15/20,VI,C,0,37,0,0
7/16/20,VI,C,0,6,0,0
7/17/20,VI,C,0,14,0,0
7/18/20,VI,C,0,20,0,0
7/19/20,VI,C,0,14,0,0
7/20/20,VI,C,0,7,0,0
7/21/20,VI,C,0,4,0,0
7/22/20,VI,C,1,12,0,0
7/23/20,VI,C,0,16,0,0
7/24/20,VI,C,0,0,0,0
7/25/20,VI,C,0,16,0,0
7/26/20,VI,C,0,9,0,0
7/27/20,VI,C,0,3,0,0
7/28/20,VI,C,0,11,0,0
7/29/20,VI,C,1,10,0,0
7/30/20,VI,C,0,0,0,0
7/31/20,VI,C,0,21,0,0
8/1/20,VI,C,0,15,0,0
8/2/20,VI,C,0,0,0,0
8/3/20,VI,C,0,18,0,0
8/4/20,VI,C,0,24,0,0
8/5/20,VI,C,0,18,0,0
8/6/20,VI,C,1,20,0,0
8/7/20,VI,C,0,21,0,0
8/8/20,VI,C,0,6,0,0
8/9/20,VI,C,0,19,0,0
8/10/20,VI,C,0,0,0,0
8/11/20,VI,C,0,29,0,0
8/12/20,VI,C,0,63,0,0
8/13/20,VI,C,0,43,0,0
8/14/20,VI,C,0,22,0,0
8/15/20,VI,C,0,30,0,0
8/16/20,VI,C,0,7,0,0
8/17/20,VI,C,0,19,0,0
8/18/20,VI,C,0,36,0,0
8/19/20,VI,C,0,32,0,0
8/20/20,VI,C,1,41,0,0
8/21/20,VI,C,0,63,0,0
8/22/20,VI,C,0,28,0,0
8/23/20,VI,C,0,0,0,0
8/24/20,VI,C,1,24,0,0
8/25/20,VI,C,1,14,0,0
8/26/20,VI,C,2,32,0,0
8/27/20,VI,C,0,22,0,0
8/28/20,VI,C,0,23,0,0
8/29/20,VI,C,0,43,0,0
8/30/20,VI,C,0,11,0,0
8/31/20,VI,C,0,5,0,0
9/1/20,VI,C,1,5,0,0
9/2/20,VI,C,0,4,0,0
9/3/20,VI,C,0,1,0,0
9/4/20,VI,C,1,6,0,0
9/5/20,VI,C,0,17,0,0
9/6/20,VI,C,1,14,0,0
9/7/20,VI,C,0,9,0,0
9/8/20,VI,C,1,1,0,0
9/9/20,VI,C,0,0,0,0
9/10/20,VI,C,0,6,0,0
9/11/20,VI,C,0,4,0,0
9/12/20,VI,C,1,10,0,0
9/13/20,VI,C,0,9,0,0
9/14/20,VI,C,0,1,0,0
9/15/20,VI,C,0,4,0,0
9/16/20,VI,D,0,7,0,0
9/17/20,VI,D,0,6,0,0
9/18/20,VI,D,0,4,0,0
9/19/20,VI,D,0,0,0,0
9/20/20,VI,D,0,27,0,0
9/21/20,VI,D,0,0,0,0
9/22/20,VI,D,0,7,0,0
9/23/20,VI,D,0,2,0,0
9/24/20,VI,D,0,12,0,0
9/25/20,VI,D,0,6,0,0
9/26/20,VI,D,0,0,0,0
9/27/20,VI,D,0,21,0,0
9/28/20,VI,D,0,0,0,0
9/29/20,VI,D,1,1,0,0
9/30/20,VI,D,0,0,0,0
10/1/20,VI,D,0,5,0,0
10/2/20,VI,F,0,3,0,0
10/3/20,VI,F,0,0,0,0
10/4/20,VI,D,0,1,0,0
10/5/20,VI,D,0,-5,0,0
10/6/20,VI,D,0,0,0,0
10/7/20,VI,D,0,-1,0,0
10/8/20,VI,D,0,1,0,0
10/9/20,VI,D,0,2,0,0
10/10/20,VI,D,0,0,0,0
10/11/20,VI,D,0,1,0,0
10/12/20,VI,D,0,0,0,0
10/13/20,VI,D,0,0,0,0
10/14/20,VI,D,0,3,0,0
10/15/20,VI,D,0,-1,0,0
10/16/20,VI,D,1,2,0,0
10/17/20,VI,D,0,0,0,0
10/18/20,VI,D,0,6,0,0
10/19/20,VI,D,0,0,0,0
10/20/20,VI,D,0,0,0,0
10/21/20,VI,D,0,2,0,0
10/22/20,VI,D,0,6,0,0
10/23/20,VI,D,0,3,0,0
10/24/20,VI,D,0,0,0,0
10/25/20,VI,D,0,0,0,0
10/26/20,VI,D,0,2,0,0
10/27/20,VI,D,0,3,0,0
10/28/20,VI,D,0,2,0,0
10/29/20,VI,D,0,0,0,0
10/30/20,VI,D,0,9,0,0
10/31/20,VI,D,0,14,0,0
11/1/20,VI,D,0,0,0,0
11/2/20,VI,D,0,2,0,0
11/3/20,VI,D,1,7,0,0
11/4/20,VI,D,1,3,0,0
11/5/20,VI,D,0,0,0,0
11/6/20,VI,D,0,2,0,0
11/7/20,VI,D,0,0,0,0
11/8/20,VI,D,0,15,0,0
11/9/20,VI,D,0,0,0,0
11/10/20,VI,D,0,5,0,0
11/11/20,VI,D,0,0,0,0
11/12/20,VI,D,0,0,0,0
11/13/20,VI,D,0,0,0,0
11/14/20,VI,D,0,24,0,0
11/15/20,VI,D,0,0,0,0
11/16/20,VI,D,0,0,0,0
11/17/20,VI,D,0,16,0,0
11/18/20,VI,D,0,13,0,0
11/19/20,VI,D,0,6,0,0
11/20/20,VI,D,0,13,0,0
11/21/20,VI,D,0,9,0,0
11/22/20,VI,D,0,13,0,0
11/23/20,VI,D,0,0,0,0
11/24/20,VI,D,0,3,0,0
11/25/20,VI,D,0,14,0,0
11/26/20,VI,D,0,0,0,0
11/27/20,VI,D,0,0,0,0
11/28/20,VI,D,0,17,0,0
11/29/20,VI,D,0,6,0,0
11/30/20,VI,D,0,0,0,0
12/1/20,VI,D,0,6,0,0
12/2/20,VI,D,0,13,0,0
12/3/20,VI,D,0,26,0,0
12/4/20,VI,D,0,24,0,0
12/5/20,VI,D,0,20,0,0
12/6/20,VI,D,0,0,0,0
12/7/20,VI,D,0,16,0,0
12/8/20,VI,D,0,31,0,0
12/9/20,VI,D,0,18,0,0
12/10/20,VI,D,0,35,0,0
12/11/20,VI,D,0,0,0,0
12/12/20,VI,D,0,58,0,0
12/13/20,VI,D,0,0,0,0
12/14/20,VI,D,0,16,0,0
12/15/20,VI,D,0,21,0,0
12/16/20,VI,D,0,0,0,0
12/17/20,VI,D,0,50,0,0
12/18/20,VI,D,0,22,0,0
12/19/20,VI,D,0,10,0,0
12/20/20,VI,D,0,11,0,0
12/21/20,VI,D,0,0,0,0
12/22/20,VI,D,0,13,0,0
12/23/20,VI,D,0,16,0,0
12/24/20,VI,D,0,17,0,0
12/25/20,VI,D,0,12,0,0
12/26/20,VI,D,0,0,0,0
12/27/20,VI,D,0,0,0,0
12/28/20,VI,D,0,0,0,0
12/29/20,VI,D,0,0,0,0
12/30/20,VI,D,0,31,0,0
12/31/20,VI,D,0,21,0,0
1/1/21,VI,D,0,5,0,0
1/2/21,VI,D,0,0,0,0
1/3/21,VI,D,0,5,0,0
1/4/21,VI,D,0,1,0,0
1/5/21,VI,D,1,13,0,0
1/6/21,VI,D,0,28,0,0
1/7/21,VI,D,0,23,0,0
1/8/21,VI,D,0,37,0,0
1/9/21,VI,D,0,0,0,0
1/10/21,VI,D,0,0,0,0
1/11/21,VI,D,0,0,0,0
1/12/21,VI,D,0,23,0,0
1/13/21,VI,D,0,0,0,0
1/14/21,VI,D,0,0,0,0
1/15/21,VI,D,0,0,0,0
1/16/21,VI,D,0,0,0,0
1/17/21,VI,D,0,94,0,0
1/18/21,VI,D,0,0,0,0
1/19/21,VI,D,0,0,0,0
1/20/21,VI,D,0,23,0,0
1/21/21,VI,D,0,22,0,0
1/22/21,VI,D,0,16,0,0
1/23/21,VI,D,0,14,0,0
1/24/21,VI,D,0,6,0,0
1/25/21,VI,D,0,0,0,0
1/26/21,VI,D,0,9,0,0
1/27/21,VI,D,0,23,0,0
1/28/21,VI,D,0,11,0,0
1/29/21,VI,D,0,14,0,0
1/30/21,VI,D,0,0,0,0
1/31/21,VI,D,0,0,0,0
2/1/21,VI,D,0,23,0,0
2/2/21,VI,D,0,5,0,0
2/3/21,VI,D,0,4,0,0
2/4/21,VI,D,0,0,0,0
2/5/21,VI,D,0,19,0,0
2/6/21,VI,D,0,0,0,0
2/7/21,VI,D,0,17,0,0
3/3/20,VT,unknown,0,0,0,0
3/4/20,VT,unknown,0,0,0,3
3/5/20,VT,unknown,0,0,0,3
3/6/20,VT,unknown,0,0,0,4
3/7/20,VT,unknown,0,0,0,7
3/8/20,VT,unknown,0,1,0,9
3/9/20,VT,unknown,0,0,0,5
3/10/20,VT,unknown,0,0,0,7
3/11/20,VT,unknown,0,0,0,28
3/12/20,VT,unknown,0,1,0,33
3/13/20,VT,unknown,0,0,0,50
3/14/20,VT,unknown,0,3,0,89
3/15/20,VT,unknown,0,3,0,132
3/16/20,VT,unknown,0,4,0,58
3/17/20,VT,unknown,0,5,0,121
3/18/20,VT,unknown,0,2,0,262
3/19/20,VT,unknown,0,2,0,324
3/20/20,VT,unknown,2,7,0,287
3/21/20,VT,unknown,0,16,0,35
3/22/20,VT,unknown,0,8,0,90
3/23/20,VT,A,3,24,0,177
3/24/20,VT,A,2,21,0,154
3/25/20,VT,A,1,28,0,266
3/26/20,VT,A,1,35,0,907
3/27/20,VT,A,1,25,18,197
3/28/20,VT,A,2,28,0,360
3/29/20,VT,A,0,21,0,309
3/30/20,VT,A,0,22,0,185
3/31/20,VT,A,1,37,18,345
4/1/20,VT,A,3,27,9,215
4/2/20,VT,A,1,39,0,209
4/3/20,VT,A,0,31,0,509
4/4/20,VT,A,3,70,0,511
4/5/20,VT,A,2,52,0,602
4/6/20,VT,A,1,31,0,389
4/7/20,VT,A,0,32,0,512
4/8/20,VT,A,0,33,5,393
4/9/20,VT,A,0,23,-50,377
4/10/20,VT,A,1,49,0,308
4/11/20,VT,A,1,33,0,589
4/12/20,VT,A,2,20,0,548
4/13/20,VT,A,1,21,0,506
4/14/20,VT,A,1,7,0,227
4/15/20,VT,A,1,9,0,426
4/16/20,VT,A,5,9,0,365
4/17/20,VT,A,0,13,0,551
4/18/20,VT,A,3,10,0,502
4/19/20,VT,A,0,11,0,295
4/20/20,VT,A,0,4,0,307
4/21/20,VT,A,2,3,0,159
4/22/20,VT,A,0,8,0,379
4/23/20,VT,A,3,3,0,603
4/24/20,VT,A,1,3,0,479
4/25/20,VT,C,2,9,0,758
4/26/20,VT,C,0,9,0,400
4/27/20,VT,C,1,3,0,571
4/28/20,VT,C,0,7,0,293
4/29/20,VT,C,0,0,0,165
4/30/20,VT,C,2,4,0,256
5/1/20,VT,C,1,13,0,1048
5/2/20,VT,C,1,6,0,484
5/3/20,VT,C,1,11,0,468
5/4/20,VT,C,0,5,0,563
5/5/20,VT,B,0,5,0,191
5/6/20,VT,B,0,3,0,458
5/7/20,VT,B,1,5,0,222
5/8/20,VT,B,0,2,0,614
5/9/20,VT,B,0,2,0,515
5/10/20,VT,B,0,8,0,548
5/11/20,VT,B,0,0,0,718
5/12/20,VT,B,0,1,0,343
5/13/20,VT,B,0,2,0,416
5/14/20,VT,B,0,1,0,729
5/15/20,VT,B,0,1,0,617
5/16/20,VT,B,0,1,0,601
5/17/20,VT,B,1,8,0,648
5/18/20,VT,B,0,0,0,672
5/19/20,VT,B,0,4,0,643
5/20/20,VT,B,0,1,0,595
5/21/20,VT,B,0,5,0,1277
5/22/20,VT,B,0,2,0,825
5/23/20,VT,B,0,2,0,1366
5/24/20,VT,B,0,3,0,1208
5/25/20,VT,B,0,6,0,883
5/26/20,VT,B,0,5,0,672
5/27/20,VT,B,0,2,0,236
5/28/20,VT,B,1,4,0,921
5/29/20,VT,B,0,1,0,934
5/30/20,VT,B,0,2,0,1495
5/31/20,VT,B,0,4,0,1520
6/1/20,VT,B,0,4,0,1455
6/2/20,VT,B,0,2,0,677
6/3/20,VT,B,0,2,0,739
6/4/20,VT,B,0,36,0,1450
6/5/20,VT,B,0,2,0,1150
6/6/20,VT,B,0,17,0,1312
6/7/20,VT,B,0,17,0,1791
6/8/20,VT,B,0,12,0,1627
6/9/20,VT,B,0,8,0,547
6/10/20,VT,B,0,11,0,1219
6/11/20,VT,B,0,16,0,1674
6/12/20,VT,B,0,10,0,1705
6/13/20,VT,B,0,5,0,1560
6/14/20,VT,B,0,2,0,1240
6/15/20,VT,B,0,1,0,1836
6/16/20,VT,B,0,3,0,471
6/17/20,VT,B,0,0,0,992
6/18/20,VT,B,1,6,0,1346
6/19/20,VT,B,0,8,0,1463
6/20/20,VT,B,0,4,0,1510
6/21/20,VT,B,0,12,0,1029
6/22/20,VT,B,0,4,0,1177
6/23/20,VT,B,0,2,0,916
6/24/20,VT,B,0,20,0,751
6/25/20,VT,B,0,7,0,1160
6/26/20,VT,B,0,7,0,1453
6/27/20,VT,B,0,2,0,1464
6/28/20,VT,B,0,3,0,1541
6/29/20,VT,B,0,6,0,1439
6/30/20,VT,B,0,0,0,1054
7/1/20,VT,B,0,2,0,971
7/2/20,VT,B,0,17,0,1525
7/3/20,VT,B,0,9,0,1430
7/4/20,VT,B,0,2,0,1314
7/5/20,VT,B,0,11,0,833
7/6/20,VT,B,0,2,0,462
7/7/20,VT,B,0,3,0,1100
7/8/20,VT,B,0,2,0,1315
7/9/20,VT,B,0,14,0,1394
7/10/20,VT,B,0,5,0,1979
7/11/20,VT,B,0,5,0,1198
7/12/20,VT,B,0,13,0,1165
7/13/20,VT,B,0,6,0,955
7/14/20,VT,B,0,4,0,1528
7/15/20,VT,B,0,12,0,1180
7/16/20,VT,B,0,10,0,1406
7/17/20,VT,B,0,9,0,1635
7/18/20,VT,B,0,3,0,1338
7/19/20,VT,B,0,10,0,2695
7/20/20,VT,B,0,10,0,1790
7/21/20,VT,B,0,7,0,1334
7/22/20,VT,B,0,2,0,1458
7/23/20,VT,B,0,11,0,1096
7/24/20,VT,B,0,5,0,1614
7/25/20,VT,B,0,13,0,1507
7/26/20,VT,B,0,4,0,1390
7/27/20,VT,B,0,2,0,1143
7/28/20,VT,B,0,3,0,1210
7/29/20,VT,B,0,1,0,845
7/30/20,VT,B,1,1,0,1215
7/31/20,VT,B,0,8,0,1620
8/1/20,VT,B,0,5,0,1469
8/2/20,VT,B,0,4,0,1839
8/3/20,VT,B,0,1,0,610
8/4/20,VT,B,0,5,0,2213
8/5/20,VT,B,0,5,0,1473
8/6/20,VT,B,1,10,0,1596
8/7/20,VT,B,0,1,0,1388
8/8/20,VT,B,0,6,0,1202
8/9/20,VT,B,0,5,0,1469
8/10/20,VT,B,0,3,0,946
8/11/20,VT,B,0,12,0,1437
8/12/20,VT,B,0,5,0,1670
8/13/20,VT,B,0,6,0,1212
8/14/20,VT,B,0,17,0,2287
8/15/20,VT,B,0,9,0,3597
8/16/20,VT,B,0,5,0,1625
8/17/20,VT,B,0,12,0,2953
8/18/20,VT,B,0,3,0,1186
8/19/20,VT,B,0,2,0,1298
8/20/20,VT,B,0,4,0,2615
8/21/20,VT,B,0,4,0,2115
8/22/20,VT,B,0,11,0,2744
8/23/20,VT,B,0,5,0,2148
8/24/20,VT,B,0,8,0,2557
8/25/20,VT,B,0,6,0,1711
8/26/20,VT,B,0,4,0,1537
8/27/20,VT,B,0,11,0,3472
8/28/20,VT,B,0,4,0,2973
8/29/20,VT,B,0,12,0,4918
8/30/20,VT,B,0,11,0,4134
8/31/20,VT,B,0,5,0,3212
9/1/20,VT,B,0,6,0,4255
9/2/20,VT,B,0,2,0,1148
9/3/20,VT,B,0,5,0,3720
9/4/20,VT,B,0,10,0,5946
9/5/20,VT,B,0,5,0,1729
9/6/20,VT,B,0,1,0,3890
9/7/20,VT,B,0,4,0,5519
9/8/20,VT,B,0,2,0,1013
9/9/20,VT,B,0,5,0,1400
9/10/20,VT,B,0,3,0,1353
9/11/20,VT,B,0,8,0,4902
9/12/20,VT,B,0,9,0,4941
9/13/20,VT,B,0,7,0,4188
9/14/20,VT,B,0,11,0,3677
9/15/20,VT,B,0,7,0,990
9/16/20,VT,B,0,2,0,961
9/17/20,VT,B,0,3,0,3652
9/18/20,VT,B,0,2,0,4106
9/19/20,VT,B,0,4,0,4643
9/20/20,VT,B,0,5,0,4787
9/21/20,VT,B,0,4,0,4416
9/22/20,VT,B,0,2,0,953
9/23/20,VT,B,0,1,0,1602
9/24/20,VT,B,0,2,0,3662
9/25/20,VT,B,0,7,0,4445
9/26/20,VT,B,0,10,0,3958
9/27/20,VT,B,0,2,0,1249
9/28/20,VT,B,0,3,0,7878
9/29/20,VT,B,0,4,0,1295
9/30/20,VT,B,0,3,0,2177
10/1/20,VT,B,0,3,0,3591
10/2/20,VT,B,0,14,0,5126
10/3/20,VT,B,0,9,0,5059
10/4/20,VT,B,0,6,0,4139
10/5/20,VT,B,0,33,0,4538
10/6/20,VT,B,0,4,0,902
10/7/20,VT,B,0,7,0,1320
10/8/20,VT,B,0,11,0,5575
10/9/20,VT,B,0,8,0,1873
10/10/20,VT,B,0,10,0,4436
10/11/20,VT,B,0,10,0,6371
10/12/20,VT,B,0,9,0,6903
10/13/20,VT,B,0,11,0,1460
10/14/20,VT,B,0,3,0,1420
10/15/20,VT,B,0,16,0,5127
10/16/20,VT,B,0,13,0,1866
10/17/20,VT,B,0,9,0,7915
10/18/20,VT,B,0,11,0,5301
10/19/20,VT,B,0,8,0,4271
10/20/20,VT,B,0,12,0,875
10/21/20,VT,B,0,20,0,2103
10/22/20,VT,B,0,16,0,5084
10/23/20,VT,B,0,30,0,9007
10/24/20,VT,B,0,28,0,4878
10/25/20,VT,B,0,30,0,6591
10/26/20,VT,B,0,9,0,771
10/27/20,VT,B,0,31,0,1725
10/28/20,VT,B,0,11,0,4609
10/29/20,VT,B,0,16,0,2538
10/30/20,VT,B,0,19,0,4944
10/31/20,VT,B,0,22,0,5108
11/1/20,VT,B,0,17,0,4586
11/2/20,VT,B,0,23,0,2771
11/3/20,VT,B,0,22,0,628
11/4/20,VT,B,0,31,0,2653
11/5/20,VT,B,0,38,0,5623
11/6/20,VT,B,0,28,0,4429
11/7/20,VT,B,1,28,0,5490
11/8/20,VT,B,0,54,0,4487
11/9/20,VT,B,0,25,0,7499
11/10/20,VT,B,0,52,0,1254
11/11/20,VT,B,0,89,0,2225
11/12/20,VT,B,0,125,0,6242
11/13/20,VT,B,0,102,0,5461
11/14/20,VT,B,0,98,0,6525
11/15/20,VT,B,0,44,0,6894
11/16/20,VT,B,0,124,0,2662
11/17/20,VT,B,0,106,0,2115
11/18/20,VT,B,1,54,0,2620
11/19/20,VT,B,1,152,0,10540
11/20/20,VT,B,1,144,0,5041
11/21/20,VT,B,1,88,0,8637
11/22/20,VT,B,0,88,0,10118
11/23/20,VT,B,0,68,0,6566
11/24/20,VT,B,1,50,0,4718
11/25/20,VT,B,0,93,0,5190
11/26/20,VT,B,0,79,0,0
11/27/20,VT,B,3,98,0,13044
11/28/20,VT,B,0,40,0,1313
11/29/20,VT,B,0,70,0,3499
11/30/20,VT,B,2,71,0,1963
12/1/20,VT,B,3,69,0,2679
12/2/20,VT,B,2,101,0,3942
12/3/20,VT,B,1,224,0,7492
12/4/20,VT,B,2,73,0,5803
12/5/20,VT,B,2,131,0,5139
12/6/20,VT,B,0,121,0,5793
12/7/20,VT,B,2,65,0,2507
12/8/20,VT,B,4,100,0,2324
12/9/20,VT,B,1,105,0,5018
12/10/20,VT,B,3,128,0,7978
12/11/20,VT,B,4,128,0,6783
12/12/20,VT,B,2,85,0,3900
12/13/20,VT,B,0,127,0,5306
12/14/20,VT,B,1,104,0,4523
12/15/20,VT,B,4,66,0,3076
12/16/20,VT,B,5,86,0,3143
12/17/20,VT,B,0,140,0,5086
12/18/20,VT,B,2,94,0,7450
12/19/20,VT,B,1,100,0,5622
12/20/20,VT,B,3,100,0,5023
12/21/20,VT,B,0,91,0,4943
12/22/20,VT,B,1,74,0,3818
12/23/20,VT,B,5,72,0,3382
12/24/20,VT,B,3,101,0,7546
12/25/20,VT,B,0,0,0,0
12/26/20,VT,B,1,185,0,9586
12/27/20,VT,B,6,63,0,1267
12/28/20,VT,B,2,91,0,2894
12/29/20,VT,B,1,82,0,2410
12/30/20,VT,B,4,74,0,2210
12/31/20,VT,B,2,136,0,8108
1/1/21,VT,B,0,0,0,0
1/2/21,VT,B,3,277,0,10541
1/3/21,VT,B,1,104,0,2858
1/4/21,VT,B,4,80,0,1757
1/5/21,VT,B,5,165,0,6897
1/6/21,VT,B,3,120,0,2987
1/7/21,VT,B,3,245,0,8882
1/8/21,VT,B,1,216,0,12224
1/9/21,VT,B,0,171,0,9055
1/10/21,VT,B,0,177,0,6185
1/11/21,VT,B,0,111,0,2649
1/12/21,VT,B,2,169,0,5585
1/13/21,VT,B,0,121,0,3693
1/14/21,VT,B,4,205,0,8160
1/15/21,VT,B,1,161,0,9581
1/16/21,VT,B,0,181,0,8145
1/17/21,VT,B,0,142,0,8115
1/18/21,VT,B,0,163,0,4139
1/19/21,VT,B,0,101,0,4197
1/20/21,VT,B,2,150,0,5121
1/21/21,VT,B,3,109,0,4412
1/22/21,VT,B,1,179,0,11179
1/23/21,VT,B,1,149,0,7184
1/24/21,VT,B,0,125,0,6732
1/25/21,VT,B,1,132,0,5568
1/26/21,VT,B,0,120,0,5283
1/27/21,VT,B,1,94,0,3987
1/28/21,VT,B,0,144,0,8126
1/29/21,VT,B,0,135,0,10485
1/30/21,VT,B,1,173,0,8245
1/31/21,VT,B,1,134,0,7674
2/1/21,VT,B,1,118,0,11472
2/2/21,VT,B,1,113,0,-22702
2/3/21,VT,B,3,133,0,8436
2/4/21,VT,B,2,174,0,8696
2/5/21,VT,B,0,109,0,4745
2/6/21,VT,B,1,154,0,9193
2/7/21,VT,B,1,134,0,13310
1/13/20,WA,unknown,0,0,0,0
1/14/20,WA,unknown,0,0,0,0
1/15/20,WA,unknown,0,0,0,0
1/16/20,WA,unknown,0,0,0,0
1/17/20,WA,unknown,0,0,0,0
1/18/20,WA,unknown,0,0,0,0
1/19/20,WA,unknown,0,1,0,0
1/20/20,WA,unknown,0,0,0,0
1/21/20,WA,unknown,0,1,0,0
1/22/20,WA,unknown,0,0,0,0
1/23/20,WA,unknown,0,0,0,0
1/24/20,WA,unknown,0,0,0,0
1/25/20,WA,unknown,0,0,0,0
1/26/20,WA,unknown,0,0,0,0
1/27/20,WA,unknown,0,0,0,0
1/28/20,WA,unknown,0,0,0,0
1/29/20,WA,unknown,0,0,0,0
1/30/20,WA,unknown,0,0,0,0
1/31/20,WA,unknown,0,0,0,0
2/1/20,WA,unknown,0,0,0,0
2/2/20,WA,unknown,0,0,0,0
2/3/20,WA,unknown,0,1,0,0
2/4/20,WA,unknown,0,0,0,0
2/5/20,WA,unknown,0,0,0,0
2/6/20,WA,unknown,0,2,0,0
2/7/20,WA,unknown,0,0,0,0
2/8/20,WA,unknown,0,0,0,0
2/9/20,WA,unknown,0,0,0,0
2/10/20,WA,unknown,0,0,0,0
2/11/20,WA,unknown,0,0,0,0
2/12/20,WA,unknown,0,0,0,0
2/13/20,WA,unknown,0,1,0,0
2/14/20,WA,unknown,0,1,0,0
2/15/20,WA,unknown,0,0,0,0
2/16/20,WA,unknown,0,0,0,0
2/17/20,WA,unknown,0,0,0,0
2/18/20,WA,unknown,0,0,0,0
2/19/20,WA,unknown,0,0,0,0
2/20/20,WA,unknown,0,0,0,0
